mean_1m_temp_degC,mean_0_5m_temp_degC,model,valid_date,forecast_date
16.102556,14.655895,1,2024-06-24,2024-06-19
16.657118,15.326593,1,2024-06-25,2024-06-19
13.326619,13.395877,2,2024-06-19,2024-06-19
13.976342,13.168853,2,2024-06-20,2024-06-19
15.017218,13.30339,2,2024-06-21,2024-06-19
15.007911,13.56702,2,2024-06-22,2024-06-19
14.893432,13.550767,2,2024-06-23,2024-06-19
15.619495,13.956086,2,2024-06-24,2024-06-19
16.2691,14.6403885,2,2024-06-25,2024-06-19
13.545462,12.29112,3,2024-06-19,2024-06-19
13.542755,12.4491415,3,2024-06-20,2024-06-19
14.43332,12.815707,3,2024-06-21,2024-06-19
14.691201,13.249393,3,2024-06-22,2024-06-19
14.819008,13.179909,3,2024-06-23,2024-06-19
15.517928,13.893247,3,2024-06-24,2024-06-19
16.067781,14.719453,3,2024-06-25,2024-06-19
13.447271,10.993031,4,2024-06-19,2024-06-19
12.893485,11.643805,4,2024-06-20,2024-06-19
13.678905,12.128991,4,2024-06-21,2024-06-19
14.080159,12.590322,4,2024-06-22,2024-06-19
14.356922,12.629695,4,2024-06-23,2024-06-19
14.8197975,13.158382,4,2024-06-24,2024-06-19
15.214129,13.737723,4,2024-06-25,2024-06-19
13.199833,13.202782,5,2024-06-19,2024-06-19
13.975473,13.136381,5,2024-06-20,2024-06-19
14.916774,13.464425,5,2024-06-21,2024-06-19
15.064099,13.73859,5,2024-06-22,2024-06-19
15.098509,13.705193,5,2024-06-23,2024-06-19
15.765607,14.165666,5,2024-06-24,2024-06-19
16.34968,14.854721,5,2024-06-25,2024-06-19
14.508617,13.473889,1,2024-06-20,2024-06-20
15.705899,14.180637,1,2024-06-21,2024-06-20
15.834801,14.179106,1,2024-06-22,2024-06-20
15.638029,13.981257,1,2024-06-23,2024-06-20
16.154207,14.714225,1,2024-06-24,2024-06-20
16.69493,15.370453,1,2024-06-25,2024-06-20
17.130222,15.4319105,1,2024-06-26,2024-06-20
14.322366,13.340959,2,2024-06-20,2024-06-20
15.26857,13.522244,2,2024-06-21,2024-06-20
15.212309,13.772637,2,2024-06-22,2024-06-20
15.076082,13.742111,2,2024-06-23,2024-06-20
15.797208,14.1444435,2,2024-06-24,2024-06-20
16.43156,14.815832,2,2024-06-25,2024-06-20
17.116507,15.098372,2,2024-06-26,2024-06-20
14.231418,13.279894,3,2024-06-20,2024-06-20
15.269745,13.77105,3,2024-06-21,2024-06-20
15.429404,14.102737,3,2024-06-22,2024-06-20
15.513926,13.948898,3,2024-06-23,2024-06-20
16.171524,14.661803,3,2024-06-24,2024-06-20
16.63398,15.393173,3,2024-06-25,2024-06-20
17.063639,15.629593,3,2024-06-26,2024-06-20
14.30526,13.474422,4,2024-06-20,2024-06-20
14.960776,13.578112,4,2024-06-21,2024-06-20
15.065001,13.677454,4,2024-06-22,2024-06-20
15.143085,13.444614,4,2024-06-23,2024-06-20
15.459466,13.849639,4,2024-06-24,2024-06-20
15.726662,14.319914,4,2024-06-25,2024-06-20
16.292757,14.432289,4,2024-06-26,2024-06-20
14.4002495,13.421026,5,2024-06-20,2024-06-20
15.252968,13.783322,5,2024-06-21,2024-06-20
15.367719,14.056642,5,2024-06-22,2024-06-20
15.383254,14.012195,5,2024-06-23,2024-06-20
16.038523,14.461901,5,2024-06-24,2024-06-20
16.595966,15.127524,5,2024-06-25,2024-06-20
17.27079,15.492944,5,2024-06-26,2024-06-20
15.643986,14.115652,1,2024-06-21,2024-06-21
